MAL_ID,eng_version,Score,Genres,Episodes,Type,Studios,Completed,Rating,Producers,Duration,Members
15211,Nazotoki-hime wa Meitantei♥,,"Mystery, Shoujo",6,OVA,SynergySP,57,G - All Ages,,12 min. per ep.,434
15393,Sakura no Ondo,,Drama,1,Movie,"Gonzo, ufotable",104,PG-13 - Teens 13 or older,,21 min.,2277
15399,The Siamese: First Mission,,Action,1,Movie,,62,R - 17+ (violence & profanity),Maxell E-Cube,1 hr. 30 min.,322
15479,Hey Yo Yorang,,"Adventure, Comedy, Fantasy, Kids, Magic",26,TV,,87,G - All Ages,KBS,25 min. per ep.,322
15579,Shinkai Densetsu Meremanoid,,"Adventure, Fantasy",24,TV,Triangle Staff,75,PG-13 - Teens 13 or older,"TV Asahi, Kitty Films",25 min. per ep.,570
15657,Yuke! Shouei-kun,,Comedy,6,ONA,,54,PG - Children,,2 min. per ep.,186
15787,Backstage Idol Story,,Music,8,TV,,101,PG-13 - Teens 13 or older,,10 min. per ep.,570
15815,"Yakeato no, Okashi no Ki",,"Drama, Kids",1,Special,Shin-Ei Animation,87,G - All Ages,,45 min.,281
15823,Shin Takarajima,,"Adventure, Kids",1,Special,Mushi Production,113,G - All Ages,Fuji TV,55 min.,309
15865,Tamagotchi! Yume Kira Dream,,"Comedy, Kids",49,TV,OLM,112,G - All Ages,,23 min. per ep.,452
15873,Pyun Pyun Maru,,"Comedy, Martial Arts",26,TV,Toei Animation,71,G - All Ages,TV Asahi,25 min. per ep.,294
15875,Shin Kyojin no Hoshi,,Sports,52,TV,,139,G - All Ages,"Tokyo Movie Shinsha, Yomiuri Telecasting",25 min. per ep.,478
15897,Picchipichi Shizuku-chan,,"Comedy, Kids",52,TV,,56,PG - Children,Sotsu,,225
15913,Happy☆Lucky Bikkuriman,,"Adventure, Comedy, Fantasy, Kids",46,TV,Toei Animation,112,G - All Ages,TV Asahi,24 min. per ep.,331
15915,Magical Hat,,"Adventure, Comedy, Fantasy, Kids",33,TV,Studio Pierrot,81,G - All Ages,"E&G Films, Fuji TV, Yomiuri Advertising",25 min. per ep.,355
15957,Dokachin,,"Comedy, Kids",26,TV,Tatsunoko Production,60,G - All Ages,,25 min. per ep.,229
15971,Dasshutsu Gasshapon,,"Historical, Sci-Fi",10,ONA,,55,PG-13 - Teens 13 or older,"Bandai, Kyotoma",3 min. per ep.,210
15977,Winner,,"Music, Sports, Kids, School",1,Music,,131,G - All Ages,NHK,2 min.,239
16007,Hyoutan Suzume,,Fantasy,1,Movie,,168,G - All Ages,"Toho, Otogi Production",54 min.,413
16021,Miracle Psychicer Seizan,,"Action, Adventure, Fantasy",5,OVA,Studio Pierrot,66,PG-13 - Teens 13 or older,,30 min. per ep.,241
16027,Greek Roman Sinhwa: Olympus Guardian,,"Adventure, Fantasy, Historical",39,TV,,169,,,25 min. per ep.,822
16041,Chogattai Majutsu Robot Ginguiser Specials,,"Adventure, Mecha, Sci-Fi",2,Special,Nippon Animation,99,PG-13 - Teens 13 or older,,24 min. per ep.,265
16131,Machine Robo: Butchigiri Battle Hackers,,"Action, Mecha, Sci-Fi",31,TV,,151,PG-13 - Teens 13 or older,"TV Tokyo, Trans Arts, Ashi Production",25 min. per ep.,535
16159,Mirai Kara Kita Shounen Super Jetter,,"Action, Comedy, Super Power, Sci-Fi",52,TV,,98,G - All Ages,"TBS, TCJ",25 min. per ep.,353
16163,Go! Anpanman:The Shining Star's Tear,,"Kids, Adventure, Comedy, Super Power",1,Movie,,149,PG - Children,,1 hr. 14 min.,297
16245,Seikimatsu Leader Gaiden Takeshi!,,"Comedy, School, Shounen",1,Special,,88,G - All Ages,AIC,30 min.,270
16253,"Umi Da! Funade Da! Nikoniko, Pun",,"Fantasy, Comedy",1,Movie,,56,PG - Children,Oh! Production,1 hr. 10 min.,201
16257,Efficus: Kono Omoi o Kimi ni...,,Magic,2,OVA,,73,,Magic Bus,40 min. per ep.,334
16261,Arisa☆Good Luck,,"Action, Comedy",1,OVA,,123,PG-13 - Teens 13 or older,,30 min.,385
16263,Konchuu Tsurezuregusa,,"Kids, Slice of Life",1,OVA,,66,G - All Ages,Tezuka Productions,15 min.,304
16303,Chikkun Takkun,,"Comedy, Sci-Fi",23,TV,"Studio Pierrot, Gallop",101,PG - Children,"Nihon Ad Systems, Fuji TV, Gakken",24 min. per ep.,410
16393,Norakuro-kun,,"Comedy, Mystery",50,TV,Studio Pierrot,80,G - All Ages,"Yomiko Advertising, Fuji TV",25 min. per ep.,363
16399,Jeonja Ingan 337,,"Action, Sci-Fi, Super Power",1,Movie,,71,G - All Ages,,1 hr. 2 min.,237
16454,Surf Side High-School,,"Comedy, Ecchi, School",20,TV,Magic Bus,84,R+ - Mild Nudity,,7 min. per ep.,419
16458,Perrine Monogatari Movie,,"Drama, Historical, Shoujo, Slice of Life",1,Movie,Nippon Animation,102,G - All Ages,Bandai Visual,1 hr. 50 min.,343
16460,Perrine Monogatari Specials,,"Drama, Historical, Kids, Shoujo, Slice of Life",2,Special,Nippon Animation,91,G - All Ages,BS Fuji,45 min. per ep.,278
16480,Prince Mackaroo the Movie:The Promised Summer - Ojaru and Semira,,"Adventure, Comedy, Fantasy",1,Movie,Gallop,67,,,50 min.,253
16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,,"Adventure, Comedy, Fantasy, Kids, Slice of Life",1,Special,Gallop,62,G - All Ages,,50 min.,203
16486,Shin Kyojin no Hoshi II,,Sports,23,TV,,128,G - All Ages,"Tokyo Movie Shinsha, Yomiuri Telecasting",25 min. per ep.,406
16490,Robot Taekwon V wa Hwanggeum Nalgae,,Mecha,1,Movie,,77,PG - Children,,1 hr. 6 min.,242
16510,Shin Shounan Bakusouzoku Arakure Knight,,Adventure,2,OVA,,76,R - 17+ (violence & profanity),,43 min. per ep.,375
16514,Batsu & Terry,,"Comedy, Drama, School, Shounen, Sports",1,Movie,Sunrise,150,PG-13 - Teens 13 or older,,1 hr. 20 min.,473
16526,Ranpou,,"Parody, Comedy, School",21,TV,,60,G - All Ages,"Nihon Ad Systems, Fuji TV",25 min. per ep.,268
16530,Ojamanga Yamada-kun,,"Comedy, Slice of Life",103,TV,,164,,"Asatsu DK, Tsuchida Productions",25 min. per ep.,546
16552,Hungry Best 5,,Sports,1,Movie,,58,G - All Ages,,1 hr. 30 min.,222
16554,Dallyeola Majing-ga-X,,"Mecha, Sci-Fi",1,Movie,,74,,,1 hr. 17 min.,211
16556,Hong Kil-dong,,"Adventure, Fantasy, Historical",1,Movie,,96,G - All Ages,,1 hr. 10 min.,293
16558,Cheol-in 007,,"Action, Mecha, Sci-Fi",1,Movie,,101,PG - Children,,1 hr. 10 min.,227
16560,Goldwing,,"Action, Mecha, Sci-Fi",1,Movie,,125,G - All Ages,,1 hr.,303
16562,Robot Taekwon V: Wooju Jakjeon,,"Action, Mecha, Sci-Fi",1,Movie,,89,PG - Children,,1 hr.,257
16566,Robot Taekwon V 3tan! Sujung Teukgongdae,,"Action, Mecha, Sci-Fi",1,Movie,,80,PG - Children,,1 hr.,245
16568,Super Taekwon V,,"Action, Sci-Fi, Mecha",1,Movie,,89,PG - Children,,1 hr. 20 min.,241
16570,Baby Titanosaur Dooly:Adventure in the Ice Star,,Kids,1,Movie,,154,PG - Children,,1 hr. 20 min.,335
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,,Sports,1,Movie,,59,PG - Children,,1 hr. 17 min.,175
16586,Michitekuru Toki no Mukou ni,,"Adventure, Fantasy, Romance",1,Special,Studio Pierrot,70,PG-13 - Teens 13 or older,,1 hr. 16 min.,330
16590,Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu,,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",1,OVA,Sunrise,88,G - All Ages,,1 hr. 5 min.,290
16620,The Cosmos Conqueror,,"Action, Mecha",1,Movie,,83,,,1 hr. 5 min.,215
16650,Pro Golfer Saru (TV),,"Sports, Kids",143,TV,Shin-Ei Animation,95,PG - Children,TV Asahi,20 min. per ep.,304
16696,2020 Wonder Kiddy,,"Sci-Fi, Space",13,TV,,148,PG - Children,,24 min. per ep.,397
16730,Ojamanga Yamada-kun (Movie),,"Slice of Life, Comedy",1,Movie,,131,,Kadokawa Shoten,27 min.,342
16746,Goesu Daejeonjaeng,,"Action, Supernatural, Shounen",1,Movie,,56,,,1 hr. 6 min.,170
16748,Narara! Ujujeonham Geobukseon,,"Action, Sci-Fi, Space, Shounen",1,Movie,,68,PG - Children,,1 hr. 7 min.,217
16752,Haedori Daemoheom,,"Adventure, Drama, Military",1,Movie,,51,,,56 min.,147
16754,Taegeugsonyeon Huin Dogsuli,,"Action, Adventure, Super Power, Shounen",1,Movie,,51,,,1 hr.,164
16776,Hurdle,,Drama,1,Movie,,56,,"Magic Bus, Cinema Tohoku",1 hr. 30 min.,282
16778,Gold Pencil And Alien Boy,,"Kids, Adventure, Space",1,Movie,,89,,,1 hr. 5 min.,225
16780,One Million Year Dinosaur Dddli,,"Action, Adventure, Shounen",1,Movie,,57,,,1 hr. 15 min.,179
16784,Marin X,,"Action, Adventure, Mecha, Sci-Fi, Shounen",1,Movie,,57,,,1 hr. 20 min.,170
16788,Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman,,"Action, Adventure, Mecha",3,OVA,,77,PG-13 - Teens 13 or older,"Bandai Visual, Artmic",40 min. per ep.,272
16790,Super Samchongsa,,"Action, Space, Mecha, Shounen",1,Movie,,50,,,1 hr. 16 min.,161
16796,Mujeokcheorin Rambot,,"Action, Mecha, Shounen, Space",1,Movie,,55,,,1 hr. 10 min.,174
16798,Ttori wa Zeta Robot,,"Action, Adventure, Kids, Mecha",1,Movie,,183,,,1 hr. 2 min.,508
16800,Miraesonyeon Kunta Beomyuda 5000 Nyeon,,"Action, Adventure, Mecha, Shounen",1,Movie,,56,,,1 hr. 15 min.,178
16804,Solar I.II.III,,"Action, Mecha, Shounen",1,Movie,,86,,,1 hr. 15 min.,266
16806,Wonder of Frontier,,"Action, Mecha, Shounen",1,Movie,,75,,,1 hr. 10 min.,203
16808,The Golden Iron Man,,"Action, Kids, Adventure, Super Power, Demons",1,Movie,,101,PG - Children,,1 hr. 20 min.,258
16810,Narara Wonder Gongju,,"Action, Sci-Fi, Adventure, Space, Super Power",1,Movie,,61,PG-13 - Teens 13 or older,,1 hr. 20 min.,233
16814,Son O-gong gwa Byeoldeul-ui Jeonjaeng,,"Action, Adventure, Space",1,Movie,,74,G - All Ages,,1 hr. 7 min.,237
16816,David gwa Goliath,,"Adventure, Historical, Kids",1,Movie,,66,PG - Children,,1 hr. 15 min.,197
16818,Eunhahamdae Jiguho,,"Action, Kids, Adventure, Space, Sci-Fi",1,Movie,,71,,,1 hr. 20 min.,215
16820,Lightning Atom,,"Action, Kids, Super Power",1,Movie,,52,,,1 hr. 20 min.,174
16824,Hwang-geum-ui Pal,,"Sports, Shounen",1,Movie,,49,,,1 hr. 8 min.,161
16828,Hokseong Robot Sseondeo A,,"Action, Mecha, Shounen",1,Movie,,78,,,1 hr. 15 min.,226
16830,Uju Jeonsa Hong Gildong,,"Action, Kids, Adventure, Space, Sci-Fi",1,Movie,,55,,,1 hr. 25 min.,173
16832,Video Ranger 007,,"Action, Adventure, Mecha",1,Movie,,44,,,1 hr. 11 min.,169
16834,Mecha Robot Corps 3,,"Action, Adventure, Mecha, Shounen",1,Movie,,66,,,1 hr. 8 min.,180
16838,Gaegujang-i Cheonsa-deul,,"Adventure, Kids",1,Movie,,58,,,1 hr. 20 min.,183
16908,The Adventure of Oden-kun,,Comedy,102,TV,Kachidoki Studio,59,G - All Ages,Sotsu,3 min. per ep.,250
16970,Nyuuin Bokki Monogatari: Odaijini!,,"Comedy, Ecchi, Seinen",2,OVA,,92,R+ - Mild Nudity,Tokyo Kids,45 min. per ep.,370
16988,Sore Ike! Anpanman: Anpanman to Christmas no Hoshi,,"Comedy, Fantasy, Kids",1,Special,TMS Entertainment,101,PG - Children,,48 min.,229
16994,Mandalaya no Ryouta: Kukidani Onsen Enshou Soudou Tan,,"Ecchi, Comedy, Seinen",2,OVA,,81,R+ - Mild Nudity,,24 min. per ep.,230
17002,Choujuu Kishin Dancougar: Juusenki-tai Songs,,"Action, Sci-Fi, Mecha",1,OVA,,126,PG-13 - Teens 13 or older,Ashi Production,24 min.,353
17004,Sore Ike! Anpanman: Franken-Robo-kun's Surprised Christmas,,"Comedy, Fantasy, Kids, Super Power",1,Special,TMS Entertainment,77,PG - Children,,48 min.,211
17006,Sore Ike! Anpanman: Sing! Dance! Everybody's Christmas,,"Comedy, Fantasy, Kids, Super Power",1,Special,TMS Entertainment,79,PG - Children,,48 min.,213
17086,Little Dino Dooly (1988),,Kids,7,TV,,139,PG - Children,,15 min. per ep.,325
17090,Little Dino Dooly (2009),,"Adventure, Kids",26,TV,,125,PG - Children,,20 min. per ep.,320
17100,My name is Dokgo Tak,,Sports,1,Movie,,64,G - All Ages,,1 hr. 10 min.,205
17102,Rolling Stars,,"Kids, Sports",26,TV,,56,PG - Children,,26 min. per ep.,214
17104,Rolling Stars (Movie),,"Kids, Sports",1,Movie,,44,PG - Children,,1 hr. 23 min.,164
17106,Welcome to Wara Store!,,Slice of Life,24,TV,,61,G - All Ages,,24 min. per ep.,231
17117,Aoi Kioku: Manmou Kaitaku to Shounen-tachi,,"Drama, Historical, Military",1,Movie,,113,PG-13 - Teens 13 or older,,1 hr. 30 min.,419
17131,Dennou Sentai Voogie's★Angel: Forever and Ever,,"Action, Mecha, Comedy, Sci-Fi, Drama",1,OVA,J.C.Staff,123,PG-13 - Teens 13 or older,BEAM Entertainment,1 hr. 15 min.,462
17201,Toki no Daichi: Hana no Oukoku no Majo,,"Adventure, Fantasy",3,OVA,,84,PG-13 - Teens 13 or older,Magic Bus,30 min. per ep.,292
17211,Shouwa Ahozoushi Akanuke Ichiban!,,"Comedy, Shoujo",22,TV,Tatsunoko Production,151,PG-13 - Teens 13 or older,TV Asahi,25 min. per ep.,700
17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,,"Comedy, Kids",1,Movie,TMS Entertainment,82,PG - Children,,50 min.,220
17215,Sore Ike! Anpanman: Happy no Daibouken,,"Comedy, Kids",1,Movie,TMS Entertainment,85,PG - Children,,51 min.,216
17217,Kankara Sanshin,,"Drama, Historical",1,Movie,,53,PG - Children,Tokyo Animation Film,1 hr. 18 min.,307
17219,Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu,,"Kids, Fantasy, Comedy",1,Movie,TMS Entertainment,114,PG - Children,,50 min.,256
17263,Hanakappa:Adventure in the Butterfly Kingdom,,"Comedy, Kids",1,Movie,,71,PG - Children,Group TAC,50 min.,225
17307,Dr. Typhoon,,"Drama, Seinen, Sports",1,OVA,,66,PG-13 - Teens 13 or older,,45 min.,248
17313,Pro Golfer Saru,,"Kids, Sports",1,Special,,58,PG - Children,TV Asahi,1 hr. 31 min.,181
17315,Shin Pro Golfer Saru,,"Kids, Sports",10,TV,Shin-Ei Animation,62,PG - Children,TV Asahi,15 min. per ep.,200
17317,Pro Golfer Saru: Super Golf World e no Chousen!!,,"Kids, Sports",1,Movie,Shin-Ei Animation,45,PG - Children,,45 min.,158
17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,,"Kids, Sports",1,Movie,Shin-Ei Animation,49,PG - Children,,40 min.,177
17339,The Legend of Kentauros,,"Action, Drama",1,OVA,,57,,Wako Productions,1 hr. 35 min.,255
17359,Peeping Life: The Perfect Explosion,,"Comedy, Slice of Life",10,OVA,,154,G - All Ages,CoMix Wave Films,5 min. per ep.,442
17403,Kaitou Lupin: 813 no Nazo,,Mystery,1,Special,Tatsunoko Production,187,PG-13 - Teens 13 or older,Fuji TV,1 hr. 20 min.,687
17405,Hino Hideshi Toukaidou Yotsuya Kaidan,,Horror,1,OVA,,82,,,1 hr. 10 min.,526
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,,"Music, Slice of Life, Drama",33,TV,Toei Animation,62,G - All Ages,,25 min. per ep.,346
17427,The Treasures of the Desert,,Drama,1,OVA,,82,G - All Ages,Shinano Kikaku,31 min.,224
17439,Kyojin no Hoshi (Movie),,"Drama, Sports",1,Movie,,90,G - All Ages,,1 hr. 50 min.,298
17441,Kyojin no Hoshi: Chizome no Kesshousen,,"Drama, Sports",1,Movie,,86,G - All Ages,Tokyo Movie Shinsha,1 hr. 30 min.,311
17443,Kyojin no Hoshi: Ike Ike Hyuuma,,"Drama, Sports",1,Movie,,86,G - All Ages,Tokyo Movie Shinsha,1 hr. 10 min.,306
17445,Kyojin no Hoshi: Dai League Ball,,"Drama, Sports",1,Movie,,88,G - All Ages,Tokyo Movie Shinsha,1 hr. 10 min.,314
17447,Kyojin no Hoshi: Shukumei no Taiketsu,,"Drama, Sports",1,Movie,,62,G - All Ages,Tokyo Movie Shinsha,1 hr.,267
17457,Chingou Muchabee,,"Adventure, Comedy",51,TV,,62,G - All Ages,"Tokyo Movie Shinsha, TBS",14 min. per ep.,254
17467,Otoko Ippiki Gaki Daishou,,"Action, Drama, Shounen",156,TV,,109,PG-13 - Teens 13 or older,AT-X,10 min. per ep.,687
17469,"Mushiking:The King of Beetles the movie ""The Road to the Greatest Champion""",,Game,1,Movie,TMS Entertainment,92,G - All Ages,,50 min.,281
17471,Yanase Takashi Märchen Gekijou,,Kids,30,OVA,The Answer Studio,39,PG - Children,,21 min. per ep.,162
17473,Jungle Wars,,"Adventure, Kids",1,OVA,Nippon Animation,65,PG - Children,Pony Canyon,38 min.,189
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,,Kids,1,Movie,,98,G - All Ages,Sanrio,13 min.,253
17483,Kiki to Lala no Hansel to Gretel,,"Kids, Fantasy",1,OVA,,77,G - All Ages,Sanrio,28 min.,214
17485,Kiki to Lala no Ohimesama ni Naritai,,Kids,1,OVA,,136,G - All Ages,"Sanrio, Grouper Productions",30 min.,293
17487,Tantei Shounen Kageman,,"Comedy, Mystery",39,TV,Studio Hibari,45,G - All Ages,,11 min. per ep.,218
17489,Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki,,"Adventure, Comedy, Kids",1,Movie,,103,G - All Ages,Sanrio,23 min.,243
17501,Abe George Kattobi Seishun Ki: Shibuya Honky Tonk,,"Ecchi, Drama",4,OVA,,139,R+ - Mild Nudity,Tokuma Japan,35 min. per ep.,525
17521,Ookami Shounen Ken,,"Adventure, Kids",86,TV,Toei Animation,113,G - All Ages,TV Asahi,24 min. per ep.,432
17563,Koutetsu no Vendetta Episode 0,,"Action, Mecha, Military, Sci-Fi",1,ONA,,157,PG-13 - Teens 13 or older,Ankama,20 min.,499
17599,Konpora Kid,,"Comedy, Kids, Sci-Fi",26,TV,Toei Animation,45,PG - Children,,25 min. per ep.,189
17601,Non-tan to Issho,,Kids,263,TV,Studio Pierrot,117,PG - Children,,5 min. per ep.,272
17603,Mr. Pen Pen,,"Comedy, Kids, Shoujo",1,Special,,188,PG - Children,,47 min.,454
17605,Mr. Pen Pen II,,"Comedy, Kids, Shoujo",1,Special,,184,PG - Children,,46 min.,369
17613,Poka Poka Mori no Rascal,,Kids,52,TV,Nippon Animation,83,G - All Ages,,5 min. per ep.,264
17615,Kyoufu Shinbun,,"Horror, Shounen",2,OVA,Studio Pierrot,127,PG-13 - Teens 13 or older,"Geneon Universal Entertainment, Pony Canyon",30 min. per ep.,503
17619,Souya Monogatari,,"Adventure, Drama, Historical",21,TV,,73,,Kokusai Eigasha,25 min. per ep.,333
17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,,"Action, Sci-Fi, Space, Super Power, Shounen",1,OVA,,163,PG - Children,"Bandai Visual, Tsuburaya Productions",40 min.,479
17623,Futago no Monchhichi,,"Comedy, Kids",130,TV,,75,PG - Children,Ashi Production,5 min. per ep.,238
17624,Omakase Scrappers,,"Adventure, Comedy, Sci-Fi",39,TV,JCF,71,PG - Children,ACC Production,25 min. per ep.,243
17649,Udauda Yatteru Hima wa Nee!,,"Action, Comedy, School, Shounen",2,OVA,J.C.Staff,56,R - 17+ (violence & profanity),,45 min. per ep.,322
17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,,"Adventure, Kids",1,Special,,51,G - All Ages,,1 hr. 25 min.,230
17665,Dohyou no Oni-tachi,,"Drama, Historical, Sports",1,Movie,Studio Deen,69,,,1 hr. 35 min.,223
17667,Harisu no Kaze,,"Comedy, School",70,TV,,86,,P Productions,25 min. per ep.,369
17669,Kunimatsu-sama no Otoridai,,"Comedy, School, Sports",46,TV,,77,,Mushi Production,22 min. per ep.,329
17671,Animal 1,,Sports,27,TV,,113,PG-13 - Teens 13 or older,Mushi Production,22 min. per ep.,429
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),,"Demons, Fantasy",1,Movie,,75,,,1 hr. 21 min.,349
17675,Otogi no Sekai Ryokou,,Adventure,1,Movie,,43,G - All Ages,Otogi Production,1 hr. 16 min.,225
17687,Bemubemu Hunter Kotengu Tenmaru,,"Adventure, Fantasy",19,TV,Toei Animation,92,,,25 min. per ep.,314
17703,Danchi Tomoo,,"Comedy, Seinen",78,TV,,103,G - All Ages,"NHK, Shogakukan Music & Digital Entertainment",24 min. per ep.,819
17721,Rennyo Monogatari,,"Drama, Historical",1,Movie,Toei Animation,53,,,1 hr. 26 min.,359
17749,Kuruneko: Kurunekobin,,"Comedy, Slice of Life",4,Special,"Studio Deen, DAX Production",127,G - All Ages,"Kadokawa Pictures Japan, Kansai Telecasting, Tokai Television",7 min. per ep.,364
17753,Kuruneko: Nyaalock Holmes no Bouken,,"Comedy, Slice of Life",4,Special,"Studio Deen, DAX Production",138,G - All Ages,"Kadokawa Pictures Japan, Kansai Telecasting, Tokai Television",6 min. per ep.,382
17825,Ikenai Boy: Ikasu Maruhi Hand Power,,"Comedy, Hentai",1,OVA,J.C.Staff,127,Rx - Hentai,,50 min.,383
17835,Seito Shokun! Kokoro ni Midori no Neckerchief wo,,"Comedy, School, Shoujo",1,Special,,84,PG-13 - Teens 13 or older,"Fuji TV, Ashi Production",1 hr. 5 min.,319
17891,Namida no Tsubomi,,"Music, Slice of Life, Kids",1,Music,,134,G - All Ages,NHK,2 min.,243
17893,Cheonbangjichuk Hani,,"Sports, Comedy, School, Drama",13,TV,Daewon Media,151,,KBS,20 min. per ep.,329
17903,Otokogi,,Seinen,3,OVA,,56,R+ - Mild Nudity,,52 min. per ep.,259
17953,Hello Kitty no London ni Orita Uchuujin,,Kids,1,OVA,,123,G - All Ages,Sanrio,30 min.,268
17957,Hello Kitty no Papa Nante Daikirai,,"Kids, Slice of Life",1,OVA,,148,G - All Ages,Sanrio,20 min.,307
17977,Kiki to Lala no Hakuchouza no Ohimesama,,Kids,1,OVA,,121,G - All Ages,"Sanrio, Grouper Productions",30 min.,268
17979,Kiki to Lala no Papa to Mama ni Aitai,,Kids,1,OVA,,116,G - All Ages,Sanrio,18 min.,263
17981,Kiki to Lala no Hoshi no Dance Shoes,,"Kids, Music",1,OVA,,93,G - All Ages,Sanrio,30 min.,246
17983,Keroppi in the Christmas Eve Gift,,"Fantasy, Kids",1,OVA,,170,G - All Ages,Sanrio,25 min.,328
17985,Keroppi in Our Treasure,,"Fantasy, Kids",1,OVA,,152,G - All Ages,Sanrio,6 min.,299
17987,Keroppi in Robin Hood,,"Kids, Fantasy",1,OVA,,162,G - All Ages,Sanrio,26 min.,311
17989,Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong,,"Comedy, Ecchi, Fantasy, Game",1,OVA,,107,R+ - Mild Nudity,"Seta Corporation, Datam Polystar",40 min.,381
17991,Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite,,"Comedy, Ecchi, Game",1,OVA,,135,R+ - Mild Nudity,"Seta Corporation, Datam Polystar",30 min.,464
18005,Forza! Hidemaru,,Sports,26,TV,,108,G - All Ages,Nihon Ad Systems,25 min. per ep.,303
18007,Brave Soldier,,"Military, Historical",32,TV,,33,R - 17+ (violence & profanity),SEK Studios,20 min. per ep.,450
18029,Hello Kitty in The Wonderful Sisters,,"Fantasy, Kids",1,OVA,,168,G - All Ages,Sanrio,29 min.,317
18031,Hello Kitty no Happy! Kasou Taikai,,Kids,1,OVA,,131,G - All Ages,Sanrio,30 min.,276
18033,Hello Kitty no Yuubinya-san Arigatou,,"Kids, Fantasy",1,OVA,,137,G - All Ages,Sanrio,20 min.,288
18071,Chalk-iro no People,,"Romance, Seinen",1,OVA,,65,PG-13 - Teens 13 or older,,54 min.,256
18081,Korokoro Kuririn in The Country Mouse and the Town Mouse,,"Kids, Fantasy",1,OVA,,110,G - All Ages,Sanrio,7 min.,244
18083,Hello Kitty in The Nutcracker,,"Kids, Fantasy",1,OVA,,178,G - All Ages,Sanrio,15 min.,325
18087,Keroppi in Find the Pink Mushroom,,"Fantasy, Kids",1,OVA,,140,G - All Ages,Sanrio,10 min.,297
18137,Train Heroes,,Kids,26,TV,,62,G - All Ages,TV Tokyo,24 min. per ep.,333
18155,Line Town,,"Comedy, Kids",50,TV,,141,PG-13 - Teens 13 or older,Shogakukan Music & Digital Entertainment,24 min. per ep.,659
18191,Boku wa Ou-sama (TV),,Kids,12,TV,Graphinica,79,PG - Children,,24 min. per ep.,292
18227,Bakujuu Gasshin Ziguru Hazeru,,"Action, Mecha",6,TV,Production Reed,88,PG - Children,,2 min. per ep.,440
18241,Himitsukessha Taka no Tsume MAX,,"Comedy, Parody, Super Power",38,TV,DLE,115,PG-13 - Teens 13 or older,,5 min. per ep.,376
18269,Ujusonyeon Kaesi,,"Action, Adventure, Sci-Fi, Shounen",1,Movie,,41,G - All Ages,,1 hr. 10 min.,144
18271,Cheorin Samchongsa,,"Action, Mecha, Sci-Fi, Space, Shounen",1,Movie,,103,PG-13 - Teens 13 or older,,1 hr. 10 min.,272
18273,Thunder Prince,,"Action, Adventure, Martial Arts, Shounen",1,Movie,,145,PG - Children,,1 hr. 10 min.,283
18275,Mini Yon Soldier Rin!,,"Action, Adventure, Mecha, Shounen",1,OVA,,58,,,30 min.,178
18283,Sonyeon 007 Eunhateukgongdae,,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",1,Movie,,64,,,1 hr. 20 min.,186
